client_id,segment,age,income,region,channel,card_type,credit_limit,issue_date,activated,activation_days
CLT00741,Массовый+,25,4810.71,Гродненская область,Интернет-банк,Золотая,20794.63,2023-11-28,0,
CLT00742,Массовый,36,2071.76,Гродненская область,Мобильное приложение,Классическая,5730.47,2023-03-10,0,
CLT00743,Массовый,31,2451.22,Минск,Партнёр,Классическая,12710.91,2023-02-11,0,
CLT00744,Массовый+,32,3091.66,Гомельская область,Партнёр,Классическая,13859.51,2023-04-19,0,
CLT00745,Массовый,38,1594.92,Минская область,Мобильное приложение,Классическая,5797.29,2023-12-13,0,
CLT00746,Массовый,30,2468.01,Брестская область,Интернет-банк,Классическая,6014.94,2023-07-07,0,
CLT00747,Массовый,41,1942.02,Минская область,Интернет-банк,Классическая,7599.29,2024-01-24,1,3.0
CLT00748,Массовый+,52,3222.72,Гродненская область,Мобильное приложение,Золотая,13705.47,2023-12-17,1,25.0
CLT00749,Массовый,29,1883.43,Гомельская область,Мобильное приложение,Классическая,4134.56,2024-06-16,0,
CLT00750,Массовый,20,2171.74,Гродненская область,Интернет-банк,Классическая,6338.82,2023-05-04,0,
CLT00751,Массовый+,27,3999.59,Минск,Мобильное приложение,Классическая,14226.25,2024-03-08,1,13.0
CLT00752,Массовый+,35,3860.47,Минская область,Мобильное приложение,Золотая,16721.41,2024-06-10,0,
CLT00753,Массовый+,36,4376.8,Витебская область,Интернет-банк,Классическая,20131.35,2023-01-23,1,30.0
CLT00754,Массовый,39,864.66,Минск,Мобильное приложение,Классическая,3348.12,2023-11-27,1,20.0
CLT00755,Массовый,40,2144.67,Брестская область,Мобильное приложение,Классическая,6052.13,2023-06-08,0,
CLT00756,Массовый+,42,4814.18,Гомельская область,Интернет-банк,Золотая,13883.68,2023-04-08,1,19.0
CLT00757,Массовый,31,2417.2,Гомельская область,Мобильное приложение,Классическая,9214.71,2023-09-11,0,
CLT00758,Массовый+,32,4674.89,Витебская область,Интернет-банк,Классическая,9632.45,2023-10-24,0,
CLT00759,Массовый+,38,2630.93,Гродненская область,Отделение,Золотая,6609.15,2023-11-24,0,
CLT00760,Массовый,38,1477.61,Минск,Мобильное приложение,Классическая,5872.56,2023-02-21,0,
CLT00761,Премиум,60,8680.31,Минск,Интернет-банк,Золотая,43888.17,2023-11-25,1,11.0
CLT00762,Массовый,39,2187.08,Минская область,Отделение,Классическая,9406.77,2023-04-27,0,
CLT00763,Массовый,33,1061.76,Минск,Интернет-банк,Классическая,5782.71,2023-05-12,0,
CLT00764,Массовый+,39,2763.26,Минск,Мобильное приложение,Золотая,13119.94,2023-02-25,1,22.0
CLT00765,Массовый,27,1329.28,Минск,Отделение,Классическая,4315.29,2023-08-12,0,
CLT00766,Премиум,45,6522.6,Витебская область,Мобильное приложение,Платиновая,18877.35,2023-11-10,1,15.0
CLT00767,Массовый,33,1311.64,Минская область,Отделение,Классическая,2784.72,2023-08-01,0,
CLT00768,Массовый+,49,3245.58,Гродненская область,Мобильное приложение,Золотая,15427.78,2023-09-01,0,
CLT00769,Массовый,27,1567.95,Минск,Интернет-банк,Классическая,6060.33,2024-04-18,0,
CLT00770,Массовый,42,1249.26,Минск,Мобильное приложение,Классическая,5278.24,2023-10-30,0,
CLT00771,Массовый,23,881.65,Гродненская область,Интернет-банк,Классическая,4287.05,2024-05-08,1,6.0
CLT00772,Массовый+,40,3507.76,Минск,Мобильное приложение,Золотая,20908.89,2024-05-14,1,4.0
CLT00773,Премиум,33,13890.56,Минская область,Партнёр,Золотая,56260.78,2023-07-13,1,1.0
CLT00774,Массовый+,42,3857.17,Минск,Мобильное приложение,Золотая,16255.2,2024-02-06,1,9.0
CLT00775,Массовый,32,2153.85,Гродненская область,Интернет-банк,Классическая,10421.8,2024-06-24,0,
CLT00776,Private,55,23520.64,Минская область,Отделение,Привилегия,122718.82,2023-12-20,1,19.0
CLT00777,Массовый,19,842.19,Минск,Интернет-банк,Классическая,2021.86,2024-01-28,0,
CLT00778,Массовый+,54,5568.27,Брестская область,Мобильное приложение,Классическая,30500.72,2023-03-29,1,29.0
CLT00779,Private,55,24695.2,Витебская область,Мобильное приложение,Привилегия,94714.99,2023-03-31,1,25.0
CLT00780,Массовый,42,2434.5,Брестская область,Мобильное приложение,Классическая,5286.84,2023-11-18,0,
CLT00781,Массовый+,42,5051.95,Брестская область,Отделение,Золотая,28263.06,2023-07-29,0,
CLT00782,Массовый,32,1805.5,Витебская область,Мобильное приложение,Классическая,5522.75,2023-09-04,1,15.0
CLT00783,Премиум,40,7613.7,Брестская область,Интернет-банк,Золотая,23439.49,2024-05-20,1,19.0
CLT00784,Массовый+,49,4543.66,Гродненская область,Интернет-банк,Классическая,15588.81,2024-02-24,1,25.0
CLT00785,Массовый+,49,2836.3,Минская область,Интернет-банк,Классическая,14946.86,2023-10-23,1,13.0
CLT00786,Массовый,45,1899.74,Витебская область,Интернет-банк,Классическая,10875.74,2024-02-04,0,
CLT00787,Премиум,44,18200.59,Витебская область,Мобильное приложение,Платиновая,37460.59,2023-10-16,1,4.0
CLT00788,Массовый+,33,3191.39,Минск,Отделение,Золотая,11168.0,2024-01-05,1,12.0
CLT00789,Премиум,35,17252.14,Минск,Мобильное приложение,Золотая,91371.87,2023-04-11,1,10.0
CLT00790,Премиум,40,18660.03,Минская область,Отделение,Платиновая,102997.92,2023-04-12,1,16.0
CLT00791,Массовый,37,1876.58,Гродненская область,Мобильное приложение,Классическая,9215.3,2024-05-10,0,
CLT00792,Премиум,60,14397.29,Могилёвская область,Мобильное приложение,Золотая,77343.15,2023-08-07,1,4.0
CLT00793,Массовый,31,805.66,Минская область,Мобильное приложение,Классическая,3764.46,2023-12-15,0,
CLT00794,Премиум,53,14441.4,Минск,Интернет-банк,Золотая,37224.56,2023-08-12,0,
CLT00795,Массовый+,50,3237.86,Брестская область,Мобильное приложение,Классическая,14437.68,2024-05-24,0,
CLT00796,Массовый+,33,5340.17,Витебская область,Мобильное приложение,Классическая,13483.95,2024-04-06,0,
CLT00797,Массовый,44,1305.63,Гродненская область,Мобильное приложение,Классическая,5847.48,2023-07-06,0,
